image_path,gt_path,label
/home/imartinez/Dataset_TFM/images/BUSI/normal (34).png,/home/imartinez/Dataset_TFM/gt/BUSI/normal (34).png,normal
/home/imartinez/Dataset_TFM/images/BUSI/benign (58).png,/home/imartinez/Dataset_TFM/gt/BUSI/benign (58).png,benign
/home/imartinez/Dataset_TFM/images/BUSI/normal (41).png,/home/imartinez/Dataset_TFM/gt/BUSI/normal (41).png,normal
/home/imartinez/Dataset_TFM/images/ExpandedUnetPaper/benign_138.png,/home/imartinez/Dataset_TFM/gt/ExpandedUnetPaper/benign_138.png,benign
/home/imartinez/Dataset_TFM/images/ExpandedUnetPaper/benign_130.png,/home/imartinez/Dataset_TFM/gt/ExpandedUnetPaper/benign_130.png,benign
/home/imartinez/Dataset_TFM/images/BUSI/benign (189).png,/home/imartinez/Dataset_TFM/gt/BUSI/benign (189).png,benign
/home/imartinez/Dataset_TFM/images/BUSIS/benign_case432.png,/home/imartinez/Dataset_TFM/gt/BUSIS/benign_case432.png,benign
/home/imartinez/Dataset_TFM/images/BUSIS/benign_case132.png,/home/imartinez/Dataset_TFM/gt/BUSIS/benign_case132.png,benign
/home/imartinez/Dataset_TFM/images/BUSI/normal (45).png,/home/imartinez/Dataset_TFM/gt/BUSI/normal (45).png,normal
/home/imartinez/Dataset_TFM/images/BUSIS/benign_case423.png,/home/imartinez/Dataset_TFM/gt/BUSIS/benign_case423.png,benign
/home/imartinez/Dataset_TFM/images/BUSI/benign (348).png,/home/imartinez/Dataset_TFM/gt/BUSI/benign (348).png,benign
/home/imartinez/Dataset_TFM/images/ExpandedUnetPaper/benign_167.png,/home/imartinez/Dataset_TFM/gt/ExpandedUnetPaper/benign_167.png,benign
/home/imartinez/Dataset_TFM/images/ExpandedUnetPaper/benign_80.png,/home/imartinez/Dataset_TFM/gt/ExpandedUnetPaper/benign_80.png,benign
/home/imartinez/Dataset_TFM/images/BUSI/benign (222).png,/home/imartinez/Dataset_TFM/gt/BUSI/benign (222).png,benign
/home/imartinez/Dataset_TFM/images/ExpandedUnetPaper/benign_103.png,/home/imartinez/Dataset_TFM/gt/ExpandedUnetPaper/benign_103.png,benign
/home/imartinez/Dataset_TFM/images/BUSIS/benign_case350.png,/home/imartinez/Dataset_TFM/gt/BUSIS/benign_case350.png,benign
/home/imartinez/Dataset_TFM/images/BUSIS/benign_case56.png,/home/imartinez/Dataset_TFM/gt/BUSIS/benign_case56.png,benign
